scan_date,point_card_id,store_id,employee_id,shoe_sold,shoe_exist_in_db,shoes_marked_sold_rwa,insole_sold,shoe_functional,size_recommendation,safesize_code,scanner_id,created_at
2025-09-08,,10309,5555555,,,,,1,,2500081182148,SC7-1244,
2025-09-08,,10522,5555555,,,,,1,,2500049783912,SC7-I93,
2025-09-08,,10352,2914486,,,,,,,2500020072202,SC7-988,
2025-09-08,,10280,2093225,,,,,,,2500074188997,SC7-E85,
2025-09-08,,10500,0915780,,,,,1,,2500061655112,SC7-1260,
2025-09-08,,20249,0905290,,,,,,,,,
2025-09-08,,20025,1002055,,,,,,,2500009608668,SC7-773,
2025-09-08,,10519,3224379,,,,,,,2500025467096,SC7-J61,
2025-09-08,,10505,3002212,,,,,1,1,2500066455090,SC7-1132,
2025-09-08,,10340,3226071,,,,,,,2500027514934,SC7-A77,
2025-09-08,,10482,3225664,,,,,,,2500067538013,SC7-999,
2025-09-08,,20247,1005723,,,,,1,1,2500070091260,SC7-766,
2025-09-08,,10058,3213250,,,,,,,2500016493189,SC7-A85,
2025-09-08,,10346,3226794,,,,,,,2500004515732,SC7-J75,
2025-09-08,,10412,3223544,,,,,,,2500013069325,SC7-997,
2025-09-08,,10287,3228669,,,,,,,2500043632810,SC7-A47,
2025-09-08,,10395,3225351,,,,,1,1,2500044959855,SC7-786,
2025-09-08,,10528,3228004,,,,,1,,2500027448871,SC7-A57,
2025-09-08,,10524,3207235,,,,,1,1,2500065306119,SC7-F05,
2025-09-08,,20231,0381379,,,,,,,2500000663413,SC7-J31,
2025-09-08,,09173,5207891,,,,,,,2500081710839,SC7-F22,
2025-09-08,,a (23,5555555,,,,,1,1,2500007944829,SC7-1579,
2025-09-08,,10420,2058001,,,,,,,2500026394971,SC7-787,
2025-09-08,,10528,3228208,,,,,,,2500021273363,SC7-A57,
2025-09-08,,10322,2123446,,,,,1,,2500054057329,SC7-971,
2025-09-08,,10522,5555555,,,,,1,,2500028573954,SC7-K04,
2025-09-08,,10196,3214970,,,,,,,2500071230170,SC7-933,
2025-09-08,,10498,3202225,,,,,1,,2500038490777,SC7-769,
2025-09-08,,10390,3225745,,,,,,,2500039659715,SC7-A67,
2025-09-08,,20001,0034473,,,,,,,2500077209170,SC7-J56,
2025-09-08,,10458,3223031,,,,,,,2500039593491,SC7-A08,
2025-09-08,,00040,5555555,,,,,,,2500005084640,SC7-L92,
2025-09-08,,10179,3229092,,,,,,,2500018146953,SC7-I91,
2025-09-08,,10401,3218842,,,,,,,2500025992024,SC7-A18,
2025-09-08,,10507,3002608,,,,,,,2500047184742,SC7-1135,
2025-09-08,,10299,2051015,,,,,,,2500058086561,SC7-A71,
2025-09-08,,o (71,5555555,,,,,,,2500009386900,SC7-1584,
2025-09-08,,10468,3227803,,,,,,,2500014230472,SC7-J78,
2025-09-08,,10431,3226247,,,,,,,2500076658122,SC7-1143,
2025-09-08,,10449,2063366,,,,,1,1,2500050615899,SC7-A55,
2025-09-08,,10518,3228693,,,,,,,2500076879886,SC7-1271,
2025-09-08,,10207,3228867,,,,,,,2500057104358,SC7-930,
2025-09-08,,10503,5555555,,,,,1,,2500012576701,SC7-1210,
2025-09-08,,10248,3212337,,,,,,,2500026412217,SC7-985,
2025-09-08,,10365,2128003,,,,,,,2500070140364,SC7-1181,
2025-09-08,,10387,3203483,,,,,,,2500079759864,SC7-979,
2025-09-08,,10381,2073323,,,,,,,2500048083723,SC7-F93,
2025-09-08,,10429,3203405,,,,,,,2500067277509,SC7-M04,
2025-09-08,,10389,2913245,,,,,,,2500044398456,SC7-1195,
2025-09-08,,10341,2341053,,,,,,,2500023496043,SC7-A45,
2025-09-08,,10442,3217104,,,,,,,2500065623117,SC7-965,
2025-09-08,,10460,5555555,,,,,1,,2500057375215,SC7-1231,
2025-09-08,,10474,3226418,,,,,,,2500068447222,SC7-991,
2025-09-08,,10322,2275038,,,,,,,2500081201948,SC7-971,
2025-09-08,,10382,3227393,,,,,1,1,2500033735149,SC7-I90,
2025-09-08,,10322,2123446,,,,,,,2500008522330,SC7-971,
2025-09-08,,10281,3223605,,,,,1,,2500078041038,SC7-M10,
2025-09-08,,10273,3225451,,,,,,,2500034305990,SC7-877,
2025-09-08,,10502,3229133,,,,,,,2500078556013,SC7-A65,
2025-09-08,,10445,3225402,,,,,,,2500069566335,SC7-1235,
2025-09-08,,20170,1800729,,,,,1,1,2500047868857,SC7-J28,
2025-09-08,,10342,3228224,,,,,1,1,2500004000757,SC7-875,
2025-09-08,,10058,2914169,,,,,,,2500068503218,SC7-A85,
2025-09-08,,10389,3221679,,,,,,,2500029103266,SC7-986,
2025-09-08,,10340,3210966,,,,,1,1,2500038202677,SC7-A77,
2025-09-08,,20310,1700063,,,,,,,2500072072380,SC7-A59,
2025-09-08,,10308,2055031,,,,,1,1,2500000432200,SC7-J05,
2025-09-08,,10196,2914215,,,,,1,,2500009320683,SC7-933,
2025-09-08,,10521,3227585,,,,,1,1,2500011154429,SC7-J63,
2025-09-08,,10322,2123446,,,,,,,2500022710607,SC7-971,
2025-09-08,,a (23,5555555,,,,,1,1,2500072577014,SC7-1579,
2025-09-08,,10449,3000551,,,,,1,1,2500019801349,SC7-A55,
2025-09-08,,10460,5555555,,,,,,,2500027439145,SC7-1231,
2025-09-08,,20315,1006094,,,,,1,,2500017659683,SC7-J23,
2025-09-08,,10527,3227873,,,,,1,1,2500040481961,SC7-1212,
2025-09-08,,10414,3220448,,,,,,,2500002317802,SC7-1192,
2025-09-08,,10474,3222139,,,,,,,2500062443398,SC7-991,
2025-09-08,,20286,1006331,,,,,,,2500083050780,SC7-M19,
2025-09-08,,10459,2912231,,,,,1,1,2500075516034,SC7-967,
2025-09-08,,09236,5000671,,,,,1,1,2500037390610,SC7-F09,
2025-09-08,,10519,3227599,,,,,,,2500029159256,SC7-J61,
2025-09-08,,10314,3207499,,,,,1,1,2500030833442,SC7-I89,
2025-09-08,,10058,3213250,,,,,,,2500059664546,SC7-A85,
2025-09-08,,10489,3002116,,,,,1,1,2500054364250,SC7-932,
2025-09-08,,10518,3229224,,,,,1,,2500073851915,SC7-1271,
2025-09-08,,10482,3221800,,,,,,,2500007122418,SC7-999,
2025-09-08,,10331,2066757,,,,,1,1,2500030816209,SC7-1155,
2025-09-08,,10058,3213250,,,,,,,2500067221014,SC7-A85,
2025-09-08,,09145,5208151,,,,,1,1,2500001264060,SC7-F15,
2025-09-08,,20179,0034821,,,,,,,2500066118292,SC7-G33,
2025-09-08,,10340,3210966,,,,,,,2500078686161,SC7-A77,
2025-09-08,,10508,3220873,,,,,,,2500037735206,SC7-D84,
2025-09-08,,10525,3227086,,,,,,,2500062724329,SC7-1183,
2025-09-08,,10287,3205930,,,,,,,2500027992756,SC7-A47,
2025-09-08,,10243,3215893,,,,,,,2500081115924,SC7-1127,
2025-09-08,,20249,0905290,,,,,1,1,2500028901306,SC7-A54,
2025-09-08,,10420,2135003,,,,,,,2500080638264,SC7-1196,
2025-09-08,,10400,3220885,,,,,,,2500029973876,SC7-A78,
2025-09-08,,10281,3211121,,,,,1,,2500017371585,SC7-M10,
2025-09-08,,10388,2913528,,,,,,,2500000124655,SC7-E90,
2025-09-08,,20249,0905290,,,,,1,1,2500013058978,SC7-A54,
2025-09-08,,10522,5555555,,,,,1,,2500041791762,SC7-K08,
2025-09-08,,10282,2066094,,,,,,,2500046119066,SC7-A26,
2025-09-08,,10520,3223490,,,,,,,2500021551270,SC7-A62,
2025-09-08,,10437,3215266,,,,,,,2500040718579,SC7-E86,
2025-09-08,,10514,2913255,,,,,,,2500021561347,SC7-1263,
2025-09-08,,i (32,5555555,,,,,1,1,2500024928055,SC7-1580,
2025-09-08,,10331,3207671,,,,,,,2500033484207,SC7-1155,
2025-09-08,,10346,3226794,,,,,,,2500058327152,SC7-J75,
2025-09-08,,10522,5555555,,,,,1,,2500041026123,SC7-K04,
2025-09-08,,10465,3216707,,,,,,,2500011144079,SC7-A56,
2025-09-08,,10460,5555555,,,,,1,,2500042995626,SC7-1231,
2025-09-08,,10322,2123446,,,,,,,2500005458298,SC7-971,
2025-09-08,,10415,3221910,,,,,,,2500048962127,SC7-A25,
2025-09-08,,10433,3228241,,,,,,,2500018127150,SC7-1151,
2025-09-08,,10341,3205262,,,,,,,2500051689318,SC7-A45,
2025-09-08,,10460,5555555,,,,,1,1,2500003964685,SC7-1231,
2025-09-08,,10309,5555555,,,,,1,,2500020643051,SC7-1244,
2025-09-08,,10266,2116614,,,,,,,2500032586001,SC7-I94,
2025-09-08,,10368,3221272,,,,,,,2500063093509,SC7-876,
2025-09-08,,10316,2913333,,,,,,,2500083116844,SC7-1274,
2025-09-08,,10466,2910307,,,,,,,2500070952424,SC7-938,
2025-09-08,,20242,0389582,,,,,,,2500020989876,SC7-1577,
2025-09-08,,10382,3226452,,,,,1,,2500025216038,SC7-I90,
2025-09-08,,09160,5200646,,,,,1,,2500063364364,SC7-F13,
2025-09-08,,10520,3215036,,,,,,,2500060228225,SC7-J62,
2025-09-08,,10414,3227190,,,,,,,2500039381807,SC7-K03,
2025-09-08,,10444,3001736,,,,,1,,2500024861994,SC7-936,
2025-09-08,,00024,5555555,,,,,,,2500029935249,SC7-L95,
2025-09-08,,10344,3226141,,,,,1,,2500026682955,SC7-880,
2025-09-08,,10341,3227249,,,,,,,2500013937372,SC7-I98,
2025-09-08,,10474,3210183,,,,,,,2500044999103,SC7-991,
2025-09-08,,10346,3225959,,,,,,,2500081686776,SC7-J75,
2025-09-08,,10390,3224356,,,,,,,2500024340192,SC7-A67,
2025-09-08,,o (71,5555555,,,,,1,1,2500051950449,SC7-1584,
2025-09-08,,   72,46251dea-5134-9398-dd54-c148bac06a75,,,,,1,1,2500044464670,SC7-L96,
2025-09-08,,10404,3224220,,,,,1,1,2500001241702,SC7-982,
2025-09-08,,10441,3225396,,,,,1,1,2500012032825,SC7-788,
2025-09-08,,10311,2123248,,,,,,,2500055196393,SC7-A75,
2025-09-08,,10340,3227771,,,,,1,1,2500072319065,SC7-A77,
2025-09-08,,10458,3223031,,,,,,,2500060496525,SC7-A08,
2025-09-08,,0403 ,3227324,,,,,1,,2500048341557,SC7-1224,
2025-09-08,,10490,5555555,,,,,,,2500009598594,,
2025-09-08,,10308,2055031,,,,,1,,2500038288817,SC7-J06,
2025-09-08,,10502,3229133,,,,,1,1,2500026900387,SC7-A65,
2025-09-08,,10371,3228069,,,,,1,1,2500048971570,SC7-M11,
2025-09-08,,20240,1005917,,,,,1,1,2500079471889,SC7-D89,
2025-09-08,,10384,3226743,,,,,,,2500018408082,SC7-1189,
2025-09-08,,10283,5555555,,,,,1,,2500022161492,SC7-E93,
2025-09-08,,10459,2912231,,,,,,,2500071487208,SC7-967,
2025-09-08,,10058,2910246,,,,,,,2500010413336,SC7-1275,
2025-09-08,,10500,3226548,,,,,1,,2500022937486,SC7-1199,
2025-09-08,,   72,46251dea-5134-9398-dd54-c148bac06a75,,,,,,,2500030757038,SC7-L96,
2025-09-08,,10410,3211029,,,,,,,2500042186123,SC7-J08,
2025-09-08,,10368,3218596,,,,,,,2500051174456,SC7-J64,
2025-09-08,,10058,2085151,,,,,,,2500011986402,SC7-A85,
2025-09-08,,10445,3225402,,,,,,,2500080000573,SC7-1235,
2025-09-08,,09145,5208151,,,,,1,1,2500022442300,SC7-F15,
2025-09-08,,10322,3224504,,,,,,,2500069869504,SC7-971,
2025-09-08,,10369,3209329,,,,,,,2500049239754,SC7-1149,
2025-09-08,,10018,3224996,,,,,,,2500021821854,SC7-A84,
2025-09-08,,10429,3203405,,,,,,,2500025972224,SC7-M04,
2025-09-08,,10448,3212858,,,,,,,2500036501987,SC7-A00,
2025-09-08,,09264,5208766,,,,,,,2500059135237,SC7-J27,
2025-09-08,,10382,3227393,,,,,,,2500007419617,SC7-I90,
2025-09-08,,10507,3228603,,,,,1,1,2500055450587,SC7-1135,
2025-09-08,,10381,2073323,,,,,,,2500070644879,SC7-F93,
2025-09-08,,10346,3226794,,,,,,,2500049754738,SC7-J75,
2025-09-08,,10207,3228867,,,,,1,,2500026422568,SC7-930,
2025-09-08,,20314,1005839,,,,,,,2500023779078,SC7-942,
2025-09-08,,10510,3215715,,,,,1,1,2500024113314,SC7-F00,
2025-09-08,,10481,5555555,,,,,,,,,
2025-09-08,,10340,3226071,,,,,,,2500059169485,SC7-A77,
2025-09-08,,10275,3224213,,,,,,,2500047519766,,
2025-09-08,,(9055,1700000,,,,,1,1,2500029656878,SC7-J46,
2025-09-08,,10520,3002131,,,,,,,2500026346154,SC7-J62,
2025-09-08,,10445,3225402,,,,,,,2500008478637,SC7-A49,
2025-09-08,,20013,0370265,,,,,,,2500066960501,SC7-878,
2025-09-08,,10377,2121170,,,,,,,2500075228050,SC7-1134,
2025-09-08,,10490,5555555,,,,,,,2500037400685,SC7-F95,
2025-09-08,,10331,5555555,,,,,1,1,2500010162272,SC7-1249,
2025-09-08,,00035,5555555,,,,,,,2500040154612,SC7-L93,
2025-09-08,,10384,2913239,,,,,,,2500052243540,SC7-J20,
2025-09-08,,10370,3221468,,,,,,,2500009310615,SC7-A05,
2025-09-08,,10502,0883615,,,,,,,2500009027742,SC7-A65,
2025-09-08,,10248,3212337,,,,,1,,2500069298038,SC7-985,
2025-09-08,,10349,3228335,,,,,1,1,2500078311896,SC7-1125,
2025-09-08,,10453,3226112,,,,,,,2500040164963,SC7-A34,
2025-09-08,,o (71,5555555,,,,,1,1,2500040996823,SC7-1584,
2025-09-08,,10453,3226112,,,,,,,2500012283609,SC7-A34,
2025-09-08,,10418,3219281,,,,,,,2500057421639,SC7-983,
2025-09-08,,10453,3221218,,,,,,,2500025160164,SC7-A34,
2025-09-08,,10400,3220885,,,,,,,2500035388916,SC7-A78,
2025-09-08,,10306,3227811,,,,,,,2500056265326,,
2025-09-08,,10444,3225830,,,,,1,1,2500016751135,SC7-936,
2025-09-08,,10503,5555555,,,,,1,,2500043335261,SC7-1210,
2025-09-08,,10198,2096606,,,,,,,2500049803719,SC7-882,
2025-09-08,, 9255,5000655,,,,,1,1,2500056255259,SC7-1222,
2025-09-08,,10207,3228867,,,,,,,2500041323550,SC7-930,
2025-09-08,,10515,3224884,,,,,,,2500002073685,SC7-J38,
2025-09-08,,20313,0883554,,,,,,,2500020623251,SC7-F89,
2025-09-08,,10058,2085151,,,,,,,2500005785646,SC7-A85,
2025-09-08,,20013,0370265,,,,,,,2500082846261,SC7-878,
2025-09-08,,10445,3225402,,,,,,,2500011722482,SC7-1235,
2025-09-08,,10322,2322023,,,,,,,2500038483601,SC7-1142,
2025-09-08,,10229,2123244,,,,,,,2500034023245,SC7-963,
2025-09-08,,10461,2053016,,,,,,,2500042463750,SC7-1170,
2025-09-08,,10413,3213774,,,,,,,2500044691557,SC7-768,
2025-09-08,,10481,3226993,,,,,,,2500060799077,SC7-771,
2025-09-08,,10482,3227450,,,,,,,2500078255909,SC7-999,
2025-09-08,,10530,3221322,,,,,1,,2500006563571,SC7-K96,
2025-09-08,,10435,3208882,,,,,,,2500042791105,SC7-994,
2025-09-08,,10503,5555555,,,,,1,,2500017361517,SC7-1210,
2025-09-08,,10401,3222598,,,,,,,2500083106777,SC7-A18,
2025-09-08,,10322,2275038,,,,,,,2500002384026,SC7-971,
2025-09-08,,10508,3223234,,,,,,,2500006036587,SC7-D84,
2025-09-08,,10470,2071250,,,,,,,2500058630443,,
2025-09-08,,10388,2914482,,,,,,,2500002085978,SC7-M16,
2025-09-08,,10435,2125115,,,,,1,1,2500040986756,SC7-994,
2025-09-08,,10364,3206505,,,,,,,2500029666945,SC7-1178,
2025-09-08,,10500,3223736,,,,,,,,,
2025-09-08,,10457,3221610,,,,,,,2500013957172,SC7-J77,
2025-09-08,,10490,5555555,,,,,1,,2500004776744,SC7-A51,
2025-09-08,,20267,1700073,,,,,,,2500012837215,SC7-940,
2025-09-08,,10325,2911860,,,,,,,2500030823092,SC7-992,
2025-09-08,,10324,3222971,,,,,,,2500059654196,SC7-A82,
2025-09-08,,10510,3227003,,,,,,,2500071784406,SC7-F00,
2025-09-08,,10413,3228601,,,,,1,,2500034012898,SC7-I86,
2025-09-08,,10493,3002240,,,,,1,,2500046933808,SC7-E98,
2025-09-08,,20221,0034582,,,,,1,1,2500037939727,SC7-E27,
2025-09-08,,20179,1800803,,,,,,,2500041540988,SC7-G33,
2025-09-08,,10444,3001736,,,,,,,,,
2025-09-08,,10275,3224213,,,,,,,2500039088867,SC7-973,
2025-09-08,,10400,3220885,,,,,,,2500019778986,SC7-A78,
2025-09-08,,10418,3219281,,,,,,,2500056272492,SC7-983,
2025-09-08,,a (55,5555555,,,,,1,1,2500029703138,SC7-1583,
2025-09-08,,10299,2051015,,,,,,,2500000082498,SC7-A71,
2025-09-08,,20315,0915268,,,,,1,1,2500019313453,SC7-J23,
2025-09-08,,10528,3228208,,,,,,,2500043566474,SC7-A57,
2025-09-08,,2 (40,5555555,,,,,1,1,2500042734614,SC7-1581,
2025-09-08,,2 (40,5555555,,,,,,,2500069279204,SC7-1581,
2025-09-08,,10500,3223736,,,,,,,2500080089158,SC7-F07,
2025-09-08,,10405,3227504,,,,,,,2500039315741,SC7-I92,
2025-09-08,,10352,2914486,,,,,,,2500046923731,SC7-988,
2025-09-08,,10352,2914486,,,,,,,2500046597000,SC7-988,
2025-09-08,,10530,3221322,,,,,,,2500019296213,SC7-K96,
2025-09-08,,20315,1003714,,,,,,,2500046379576,SC7-964,
2025-09-08,,10414,3227190,,,,,1,1,2500077497157,SC7-F08,
2025-09-08,,10502,0883615,,,,,,,2500056523433,SC7-A65,
2025-09-08,,40040,3208436,,,,,,,2500014462583,SC7-E89,
2025-09-08,,10481,3225571,,,,,1,,2500029955049,SC7-771,
2025-09-08,,10462,3227255,,,,,,,2500017078484,SC7-770,
2025-09-08,,20321,0350060,,,,,,,2500024384172,SC7-H95,
2025-09-08,,20221,1800773,,,,,,,,,
2025-09-08,,10460,3223982,,,,,,,2500068215111,SC7-774,
2025-09-08,,10444,3001736,,,,,1,,2500004803716,SC7-936,
2025-09-08,,10515,3227628,,,,,,,2500025704047,SC7-J39,
2025-09-08,,10280,3226627,,,,,,,2500006824863,SC7-E85,
2025-09-08,,10524,3207235,,,,,,,2500020360187,SC7-984,
2025-09-08,,10493,3002240,,,,,1,,2500004852530,SC7-E98,
2025-09-08,,10420,2058001,,,,,,,2500078940010,SC7-787,
2025-09-08,,10528,3228331,,,,,,,2500006814512,SC7-A57,
2025-09-08,,40040,3208436,,,,,,,2500066738742,SC7-E89,
2025-09-08,,10525,3227051,,,,,1,,2500061126421,SC7-1183,
2025-09-08,,10521,3224786,,,,,,,2500065316187,SC7-J63,
2025-09-08,,10420,2058001,,,,,,,2500041968690,SC7-787,
2025-09-08,,10247,3228223,,,,,,,2500039876860,SC7-J02,
2025-09-08,,10420,2058001,,,,,,,2500046042777,SC7-787,
2025-09-08,,２1038,3215970,,,,,,,2500000375590,SC7-M08,
2025-09-08,,20254,1006163,,,,,,,2500057404397,SC7-J50,
2025-09-08,,10232,3224851,,,,,1,1,2500014769514,SC7-E92,
2025-09-08,,10461,2053016,,,,,,,2500068436875,SC7-1170,
2025-09-08,,10460,3223982,,,,,,,2500076665014,SC7-996,
2025-09-08,,09128,5000456,,,,,,,2500041877787,SC7-A09,
2025-09-08,,10372,3229020,,,,,,,2500066662177,SC7-A63,
2025-09-08,,10508,3228064,,,,,,,2500016770938,SC7-J67,
2025-09-08,,10457,3214841,,,,,1,1,2500070932976,SC7-1167,
2025-09-08,,10515,3224884,,,,,,,2500048915581,SC7-J39,
2025-09-08,,20286,1006331,,,,,,,2500026649446,SC7-M19,
2025-09-08,,10340,3210966,,,,,,,2500026663152,SC7-A77,
2025-09-08,,20001,1003864,,,,,,,2500052686583,SC7-E28,
2025-09-08,,10530,3221322,,,,,,,2500044725801,SC7-K96,
2025-09-08,,10437,3228925,,,,,1,1,2500028059090,SC7-1128,
2025-09-08,,10353,2111105,,,,,,,2500063681362,SC7-I87,
2025-09-08,,20250,1006421,,,,,,,2500040752702,SC7-949,
2025-09-08,,10314,3210264,,,,,,,,,
2025-09-08,,10280,3227167,,,,,,,2500082528983,SC7-1245,
2025-09-08,,20312,1000121,,,,,,,2500018676269,SC7-F96,
2025-09-08,,20016,0500499,,,,,,,2500058898621,SC7-F88,
2025-09-08,,10415,3221910,,,,,,,2500059396362,SC7-A25,
2025-09-08,,10240,3224128,,,,,,,2500013135549,SC7-A81,
2025-09-08,,10018,3216469,,,,,,,2500027776226,SC7-976,
2025-09-08,,10414,3225773,,,,,,,2500023813321,SC7-J76,
2025-09-08,,10503,5555555,,,,,1,,2500050579702,SC7-1210,
2025-09-08,,10405,3226104,,,,,,,2500021832201,SC7-A22,
2025-09-08,,10390,3225745,,,,,,,2500024938405,SC7-A67,
2025-09-08,,10352,2914486,,,,,,,2500018959133,SC7-988,
2025-09-08,,10460,3228443,,,,,,,2500027752169,SC7-996,
2025-09-08,,10352,2914486,,,,,,,2500014723097,SC7-988,
2025-09-08,,10531,3228770,,,,,,,2500083338604,,
2025-09-08,,10400,3220885,,,,,,,2500037437032,SC7-A78,
2025-09-08,,10520,3002796,,,,,,,2500032042125,SC7-J62,
2025-09-08,,20286,1800790,,,,,,,2500040203594,SC7-M19,
2025-09-08,,10018,3228793,,,,,1,1,2500032940322,SC7-A84,
2025-09-08,,10314,3221323,,,,,1,1,2500060218158,SC7-A01,
2025-09-08,,10524,3228771,,,,,1,1,2500025477163,SC7-984,
2025-09-08,,10344,2083184,,,,,,,2500069608493,SC7-880,
2025-09-08,,20247,1006033,,,,,1,1,2500051154656,SC7-J51,
2025-09-08,,10231,3222410,,,,,1,1,2500076079712,SC7-A16,
2025-09-08,,10273,3223320,,,,,,,2500040764996,SC7-877,
2025-09-08,,10179,2063042,,,,,,,2500024601323,SC7-D95,
2025-09-08,,10445,3225402,,,,,,,2500048063923,SC7-1235,
2025-09-08,,10453,3223944,,,,,,,2500022981342,SC7-A34,
2025-09-08,,10482,3225664,,,,,,,2500068225462,SC7-999,
2025-09-08,,10412,3227017,,,,,,,2500000441653,SC7-997,
2025-09-08,,10482,3227450,,,,,,,2500082769690,SC7-999,
2025-09-08,,10341,3205262,,,,,1,1,2500057153455,SC7-A45,
2025-09-08,,10372,2123392,,,,,,,2500043295732,SC7-A63,
2025-09-08,,10353,3002103,,,,,1,1,2500034567121,SC7-A58,
2025-09-08,,10515,3224884,,,,,,,2500080889048,SC7-J38,
2025-09-08,,10039,2911664,,,,,,,2500026966444,,
2025-09-08,,10331,5555555,,,,,1,,2500050903873,SC7-785,
2025-09-08,,10281,3228751,,,,,,,2500003954334,SC7-A11,
2025-09-08,,10525,3227086,,,,,,,2500029396200,SC7-J17,
2025-09-08,, 9255,5208083,,,,,1,,2500022449477,SC7-1222,
2025-09-08,,20286,1800790,,,,,,,2500003737807,SC7-M19,
2025-09-08,,10429,3226002,,,,,,,2500034538107,SC7-777,
2025-09-08,,10502,0883615,,,,,,,2500036184708,SC7-1206,
2025-09-08,,10390,3225745,,,,,,,2500056050731,SC7-A67,
2025-09-08,,10459,3228392,,,,,,,2500006270639,SC7-967,
2025-09-08,,10492,3222075,,,,,,,2500029169323,SC7-I88,
2025-09-08,,10344,3222463,,,,,1,,2500027798587,SC7-880,
2025-09-08,,10490,5555555,,,,,,,2500033705968,SC7-A51,
2025-09-08,,10493,3002708,,,,,,,2500075498798,SC7-E98,
2025-09-08,,20016,0500499,,,,,,,2500073640502,SC7-F88,
2025-09-08,,10410,2093125,,,,,,,2500010152822,SC7-A80,
2025-09-08,,10515,3224884,,,,,,,2500024029851,SC7-J38,
2025-09-08,,10459,3225003,,,,,,,2500020677186,SC7-967,
2025-09-08,,10403,2081128,,,,,1,1,2500081730639,SC7-E26,
2025-09-08,,10314,3221323,,,,,,,2500055423277,SC7-A01,
2025-09-08,,NOGAI,5555555,,,,,1,,2500058588287,SC7-DEMOSP,
2025-09-08,,10419,2115031,,,,,,,2500061377489,,
2025-09-08,,10460,5555555,,,,,1,,2500040491694,SC7-1231,
2025-09-08,,10311,3223755,,,,,,,2500061338114,SC7-A75,
2025-09-08,,10398,3223915,,,,,,,2500037678596,SC7-A64,
2025-09-08,,10308,2055031,,,,,,,2500033211063,SC7-J05,
2025-09-08,,10442,3217104,,,,,,,2500050054490,SC7-965,
2025-09-08,,10342,3224555,,,,,1,1,2500064196223,SC7-875,
2025-09-08,,10369,3216697,,,,,,,,,
2025-09-08,,10420,3200817,,,,,,,2500008488704,SC7-787,
2025-09-08,,10308,3002811,,,,,,,2500004252668,SC7-J05,
2025-09-08,,09173,5207891,,,,,,,2500024076275,SC7-F22,
2025-09-08,,10248,3212337,,,,,,,2500011705478,SC7-985,
2025-09-08,,10309,5555555,,,,,1,1,2500013901182,SC7-1244,
2025-09-08,,10431,3226247,,,,,,,2500056028372,SC7-1143,
2025-09-08,,10524,3225824,,,,,,,2500000653964,SC7-984,
2025-09-08,,10412,3223544,,,,,,,2500039371730,SC7-997,
2025-09-08,,10297,2063503,,,,,,,2500063381606,SC7-E32,
2025-09-08,,10247,3223776,,,,,,,2500072299268,SC7-937,
2025-09-08,,10467,2065037,,,,,,,2500020699546,SC7-993,
2025-09-08,,20249,0905290,,,,,1,1,2500042252347,SC7-A54,
2025-09-08,,10520,3002131,,,,,,,2500078533656,SC7-J62,
